seriesID,Versus,teamID,teamName,position,players,kills,deaths,creep_score,gpm,madstone_collected,tower_kills,obs_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,roshan_kills,teamfight_participation,stuns,courier_kills,tormentor_kills,firstblood_claimed
1130619,Team Resilience vs Xtreme Gaming,5017210,Team Resilience,mid,Echozz,1712.0,3120.0,1761.0,2474.0,221.0,1408.0,351.0,468.0,2256.0,882.0,0.0,0.0,3125.31,1913.69,0.0,879.0,0.0
1130619,Team Resilience vs Xtreme Gaming,5017210,Team Resilience,support,planet & zzq,,,,,,,1696.5,2223.0,916.5,2352.0,1611.5,586.0,2715.69,256.33,703.0,0.0,967.0
1130619,Team Resilience vs Xtreme Gaming,8261500,Xtreme Gaming,core,Ame & Xxs,535.0,2145.0,2460.0,2279.0,468.0,352.0,,,,,,0.0,2017.8,207.0,0.0,0.0,0.0
1130619,Team Resilience vs Xtreme Gaming,8261500,Xtreme Gaming,mid,NothingToSay,535.0,2535.0,1740.0,1994.0,117.0,704.0,351.0,234.0,1269.0,294.0,0.0,0.0,2902.8,301.52,0.0,0.0,0.0
1130619,Team Resilience vs Xtreme Gaming,8261500,Xtreme Gaming,support,fy & xNova,,,,,,,1638.0,1872.0,987.0,2352.0,1465.0,0.0,3274.5,617.25,351.5,0.0,967.0
1130051,Team Spirit vs Xtreme Gaming,7119388,Team Spirit,core,Yatoro & Collapse,1230.5,2632.5,3384.0,2920.0,494.0,2288.0,,,,,,1172.0,2873.6,2280.54,0.0,1758.0,0.0
1130051,Team Spirit vs Xtreme Gaming,7119388,Team Spirit,mid,Larl,2782.0,2925.0,2694.0,2618.0,468.0,704.0,351.0,702.0,3948.0,1176.0,0.0,1172.0,3170.07,482.67,0.0,0.0,0.0
1130051,Team Spirit vs Xtreme Gaming,7119388,Team Spirit,support,rue & not_me,,,,,,,2398.5,1170.0,423.0,3087.0,2490.5,0.0,2930.24,2260.64,1406.0,0.0,1934.0
1130051,Team Spirit vs Xtreme Gaming,8261500,Xtreme Gaming,core,Ame & Xxs,1337.5,1462.5,3186.0,2531.0,455.0,704.0,,,,,,1758.0,2614.15,251.32,0.0,0.0,0.0
1130051,Team Spirit vs Xtreme Gaming,8261500,Xtreme Gaming,mid,NothingToSay,2033.0,2145.0,2811.0,2460.0,494.0,352.0,117.0,2340.0,2538.0,1176.0,293.0,1172.0,3043.79,916.67,0.0,879.0,0.0
1130051,Team Spirit vs Xtreme Gaming,8261500,Xtreme Gaming,support,fy & xNova,,,,,,,2574.0,1638.0,987.0,3381.0,2051.0,0.0,2172.41,1309.67,351.5,0.0,0.0
